index	date	sphere	title	text	link
522	11-12-2022	Общество	Чемпионат мира по футболу среди домашних животных выиграла сборная России	В Катаре завершился Чемпионат мира по футболу среди домашних животных. В финале сборная России в упорной борьбе одержала победу на командой Бразилии со счётом 1:0. «Это была потрясающая игра, особенно отличилась кошка Муся. На последних минутах матча она вырвалась вперёд и уверенно забила гол», – рассказал тренер сборной России. Российские игроки изначально были фаворитами чемпионата – букмекеры оценивали их шансы на победу как 3 к 1. Несмотря на прекрасную подготовку, российским животным пришлось столкнуться с явной дискриминаций судей, особенно представляющих США и ЕС. Например, в матче со сборной Франции арбитр из США назначил 4 штрафных удара в ворота сборной России и удалил двух нападающих – пса Вергилия и кота Хвостика.	https://panorama.pub/news/cempionat-mira-po-futbolu-sredi
523	11-12-2022	Политика	Виктор Орбан: «Мы не нашли подлинник Будапештских соглашений»	В интервью изданиюKárpátaljai Magyar премьер-министр Венгрии Виктор Орбан сообщил, что оригиналБудапештского меморандума был безвозвратно утерян, в связи с чем договорённости, указанные в документе, утратили легитимность. «Мы не нашли подлинник Будапештских соглашений. Копии сохранились в государственном архиве, скрины есть в Сети, но реальную юридическую силу имеют исключительно оригиналы, – сказал глава венгерского кабмина. – Я понимаю озабоченность высших должностных лиц Украины, но Россия, Великобритания и США не обязаны гарантировать этому государству территориальную целостность. Украина могла в принципе не утилизировать своё ядерное оружие» По словам политика, в настоящее время, помимо общих усилий по деэскалации конфликта на Украине, очень важно защитить национальные меньшинства, проживающие на территории страны.	https://panorama.pub/news/viktor-orban-my-ne-nasli
524	11-12-2022	Политика	Стивен Кинг в декабре выступит в «Ельцин Центре»	25 декабря в Президентском центре Бориса Николаевича Ельцина состоится выступление писателя Стивена Кинга. Американец будет общаться с российскими поклонниками по видеосвязи, мероприятие продлится около трёх часов с несколькими перерывами. «Ельцин Центр» и Стивен Кинг давно наладили контакты – так, несколько месяцев назад центр поздравил писателя с днём рождения, вывесив его огромный портрет на фасаде и устроив проекционное. Была также проведена выставка, посвящённая творчеству и общественно-политической позиции Кинга. Ожидалось, что знаменитый автор выступит лично, причём руководство организации даже обещало ему беспрепятственную выдачу визы в Россию, несмотря на ухудшение отношений. Однако ещё в ноябре Кинг отказался, сославшись на политическую нецелесообразность. Тем не менее, его уговорили выступить дистанционно. Через несколько недель Кинг ответит на вопросы своих поклонников в России, а также поделится с российскими студентами своими взглядами на актуальную мировую обстановку. Вход на мероприятие будет платным, а вырученные средства, как сообщается, будут направлены «на нужды жертв агрессии» (детали не уточняются).	https://panorama.pub/news/stiven-king-v-dekabre-vystupit
525	11-12-2022	Политика	Диверсант, пытавшийся захватить радиостанцию в Дрездене, оказался гражданином Польши	Германская полиция задержала вооруженного преступника, который пытался силой захватить радиостанцию в Дрездене. Диверсантом оказался гражданин Польши. Следствие считает, что случившееся — заранее спланированная провокация польских властей на фоне отказа Германии от выплат репараций за ущерб, нанесенный в ходе Второй мировой войны. Саботер, чье имя не называется, хотел захватить Radio Dresden, чтобы на весь город произнести на польском языке антинемецкие и большевистские воззвания. МИД Германии направил президенту Польше ноту протеста и вызвал посла в Берлине для дачи объяснений. «В случае подтверждения злонамеренный действий против государства мы будем готовы предпринять ответные меры», — сообщил Олаф Шольц в Бундестаге. Федеральные СМИ отметили, что канцлер впервые за своё правление выступал в военной форме. Через три часа после происшествия Анджей Дуда опроверг причастие Польши к инциденту и назвал его «инсценированной историей» с целью искусственного создания напряжения между двумя странами. Он призвал привести вооруженные силы в повышенную готовность и дислоцировать их ближе к западной границе во избежание провокаций.	https://panorama.pub/news/diversant-pytavsijsa-zahvatit-radiostanciu-v
526	10-12-2022	Политика	В национальном проекте «Имя Грузии» победил Иосиф Сталин	Организованный Первым каналом грузинского телевидения проект «Имя Грузии» подошёл к концу, сообщил генеральный директор канала Василий Маглаперидзе. В результате народного СМС-голосования в финале конкурса победил Иосиф Сталин (Джугашвили), опередив Лаврентия Берию на 3% голосов. Идея выбрать наиболее выдающегося исторического деятеля, имя которого сможет ассоциироваться со всем грузинским народом и государством, возникла у руководства канала после 24 февраля 2022 года. Многочисленные предложения провести конкурс «Имя Грузии» по аналогии с проектом «Имя России» присылали в редакцию зрители телеканала, многие из которых переехали в страну из России. В первом раунде голосования на суд зрителей было предложено 12 выдающихся исторических деятелей, включая царя Баграта I, президентов Эдуарда Шеварнадзе и Михаила Саакашвили, и других. До финала дошли Иосиф Сталин и Лаврентий Берия, после чего Сталин одержал победу, получив 51,5% голосов против 48,5%, набранных его соперником. «Конечно, Сосо Джугашвили – самый великий из грузин, и все в нашей стране это понимают. Ни до, ни после него грузин не управлял одной шестой частью суши, не обладал ядерным оружием, не выигрывал мировые войны и не был отцом всяких там народов, – подвёл итоги конкурса Василий Маглаперидзе. –То, что победу отдали именно Сталину, вполне справедливо. Отныне Иосиф Сталин – имя Грузии. В настоящее время популярность набирает петиция с предложением переименовать нашу страну в Сталинскую Грузию. Будем, как говорится, следить за развитием событий»	https://panorama.pub/news/v-nacionalnom-gruzinskom-proekte-ima
527	10-12-2022	Наука	Вирус ветряной оспы был выпущен из царской биолаборатории во время восстания Пугачёва	В авторитетном научном журнале Nature опубликована статья американского профессора медицины Роберта Джефферсона «Ветряная оспа: история болезни». Как оказалось, вирус несколько столетий хранился в секретной императорской биолаборатории под Оренбургом, которая была разграблена войсками Емельяна Пугачёва в 1774 году. «Ветрянка была полностью побеждена ещё в Средневековье, к концу XVIII века она оставалась только в лаборатории Романовых. Русские мятежники захватили её и произошла утечка вируса», – пишет Джефферсон. Согласно архивным документам, первый случай ветряной оспы был официально зафиксирован в России в 1775 году, после чего вирус начал распространяться в Европе. По данным Всемирной организации здравоохранения за последние 200 лет ветрянкой переболело более одного миллиарда человек.	https://panorama.pub/news/virus-vetranoj-ospy-byl-vypusen
528	10-12-2022	Экономика	Россия и Афганистан договорились о поставках мака и сладкой пудры для кондитерских изделий	Делегация из Афганистана прибыла в Москву для заключения торговых соглашений о поставках компонентов для кондитерских изделий. В частности, афганские компании обязались поставить в Россию до 1,8 тысяч тонн мака и сладкой пудры. Об этом сообщил замглавы департамента внешнего сотрудничества Роспотребнадзора Евгений Петрович Буркин, пожелавший остаться неизвестным. Он рассказал, что на данный момент компании, специализирующиеся на изготовлении кондитерских и хлебобулочных изделий, столкнулись с острой нехваткой сахарозистых компонентов, необходимых для создания пышек, коржиков и булочек. До этого пудра и мак активно закупались в Мексике, Аргентине и Колумбии, но из-за введенных против России санкций пришлось искать новых поставщиков, и выбор пал на Афганистан, так как с государством действуют сухопутные коридоры. Хотя сумма сделки не разглашается, сотрудник Роспотребнадзора заверил, что поставляемый товар прошел все необходимые проверки, и перед Новым Годом афганский мак и сахарная пудра появятся в пекарнях и магазинах Москвы и Санкт-Петербурга.	https://panorama.pub/news/rossia-i-afganistan-dogovorilis-o
529	10-12-2022	Политика	На выставке новейших достижений российской науки Дмитрию Медведеву показали цифровую водку	В ходе посещения выставочного центра в Сколковозаместителю председателя Совета безопасности РФ Дмитрию Медведеву представили уникальные разработки отечественных учёных – цифровую водку и цифровой стакан. Политик заинтересовался и тут же испытал новинку. – Выглядит хорошо, инновационно. А похмелье после неё бывает? – спросил Медведев. – Над этим мы ещё работаем, – ответил директор фонда «Сколково» Игорь Дроздов. – Ну что же вы так? Полработы не показывают, но зато Марату Шакирзяновичу можно, – намекая на вице-премьера Хуснуллина, заключил замглавы Совбеза. Затем Медведеву показали новейшие разработки в области искусственного интеллекта. Отечественный робот при нём написал пост в Telegram о неминуемом ядерном ударе по Вашингтону. – Вот тут видно, что работа доделана, – с воодушевлением сказал Медведев. – Мы ему даём цифровой стакан, а потом он пишет, – резюмировалдиректор фонда «Сколково».	https://panorama.pub/news/na-vystavke-novejsih-dostizenij-rossijskoj
530	10-12-2022	Политика	Выпускников американских школ, способных умножать в уме двухзначные числа, будут считать одарёнными	Американские корпорации и образовательные учреждения объявили о введении единого стандарта для выявления и дальнейшей эксплуатации одарённых выпускников. Планируется, что такие студенты получат преимущество при трудоустройстве и смогут заключать предварительные контракты ещё не закончив школу. Среди критериев одарённости озвучены следующие способности: умножение в уме двухзначных чисел менее чем за 25 секунд, владение более чем одним языком помимо английского, испанского, китайского, хинди и польского, заучивание стихотворений или эссе, состоящих более чем из 100 слов, умение определять время по стрелочным часам быстрее чем за 5 секунд. Параллельно вводятся также критерии гениальности. Для американского выпускника таковыми будут считаться: более 10 прочитанных книг для взрослой аудитории (выпускник должен пересказать сюжет и помнить имена хотя бы главных героев), умение вычислять квадратные корни без калькулятора и чертить на бумаге трёхмерные объекты не менее чем в двух проекциях с рамкой и заполненной основной надписью шрифтом поГОСТ 2.304-81. Для одарённых и гениальных школьников с 2023 года будет введена стимулирующая выплата в размере $2500 ежемесячно и гарантированное трудоустройство в крупных корпорациях США. Получить статус можно с 16 лет, но не позже 21 года – среднего возраста окончания школы.	https://panorama.pub/news/vypusknikov-amerikanskih-skol-sposobnyh-umnozat
531	10-12-2022	Общество	Замглавы ВКонтакте извинился за программиста-антикоммуниста, который пометил все группы КПРФ как ЛГБТ-сообщества	Заместитель генерального директора ВКонтакте Павел Аверченков принёс официальные извинения руководству КПРФ и всем пользователям социальной сети, которые пострадали из-за действий сотрудника компании. В начале декабря все коммунистические группы получили статус «ЛГБТ-сообщество», из-за чего их несовершеннолетние члены были автоматически исключены. Официально верифицированные страницы лидеров КПРФ также были отмечены, как принадлежащие лицам нетрадиционной сексуальной ориентации – их фотографии и заметки получили соответствующий водяной знак. «Нам удалось установить, что это было сделано одним из наших сотрудников, который придерживается антисоветских взглядов. Сейчас ситуация разрешилась, всем группам возвращён их обычный статус», – написал Аверченков на своей странице Бывший пресс-секретарь ВКонтакте Георгий Лобушкин в своём Telegram-канале опубликовал рассказал одного из сотрудников социальной сети «Это сделал один из наших программистов, хотя он и замёл следы, вычислили его просто – над его рабочим местом висел портрет генерала Врангеля, да и свои взгляды он не скрывал. Парня, кстати, не уволили, а только объявили выговор», – цитирует Лобушкин своего источника.	https://panorama.pub/news/proizosla-osibka-zamglavy-vkontakte-izvinilsa
532	10-12-2022	Политика	Сначала привезли Николаса Кейджа: агент ФСБ раскрыл подробности обмена Виктора Бута	В ходе обмена в Абу-Даби российского авиаперевозчика Виктора Бута на американскую спортсменку Бриттни Грайнер, представители США пытались передать России актера Николаса Кейджа. Об этом ИА «Панорама» сообщил источник в спецслужбах, участвовавший в процедуре обмена. «Мы сначала не увидели разницы. Но потом заметили неестественное поведение Виктора. Он говорил слишком экспрессивно, порой даже деланно. В общем, вёл себя, как плохой актёр», – пояснил собеседник. Сам Кейдж признался, что еще в июне ему предложили роль во второй части «Оружейного барона». Он принял оффер, а в декабре узнал, что съёмки скоро начинаются в Абу-Даби. «По сценарию я должен был продать оружие террористам. На тот момент я даже не знал, что вооружение, которое съёмочная группа привезла с собой, было настоящим. Пользуясь случаем, приношу соболезнования родным и близким того ямайского осветителя», – сказал актёр. Виктора Бута обменяли на американскую актрису Бриттни Грайнер 8 декабря. Как сообщала ранее ИА «Панорама», России также вернули незаконно конфискованное у Бута оружие.	https://panorama.pub/news/snacala-oni-privezli-nikolasa-kejdza
533	9-12-2022	Политика	Виктор Бут назначен главой «Рособоронэкспорта»	Освобождённый из американской тюрьмы в рамках обмена на гражданку США Бритни Грайнер политзаключённый Виктор Бут назначен главой «Рособоронэкспорта». Информация об этом появилась на официальном сайте организации. Чиновник уже анонсировал проведение масштабных реформ в «Рособоронэкспорте». Изменения стали актуальны в связи с необходимостью импортозамещения. «Нам нужно провести диверсификацию рынков. Приоритетным направлением для продаж станут Колумбия, Афганистан, КНДР и другие развивающиеся рынки», – сказал Бут. По его словам, такой подход принят в рамках концепции «разворота на Восток», озвученной президентом России Владимиром Путиным. Бут также отметил, что современные реалии «диктуют необходимость современных подходов в реализации вооружений». В частности, он раскритиковал текущий подход «Рособоронэкспорта», который предусматривает продажу оружия только по контрактам с официальными государственными органами и госкорпорациями других стран, и пообещал, что коммерческие предложения будут направляться и негосударственным игоркам. Конкретных потенциальных покупателей чиновник не назвал.	https://panorama.pub/news/viktor-but-naznacen-glavoj-rosoboroneksporta
534	9-12-2022	Общество	В канун 105-летия ЧК неизвестные вернули памятник Дзержинскому на Лубянскую площадь	Утром 9 декабря в московскую полицию поступил сигнал о том, что неизвестные устанавливают на Лубянской площади памятник Дзержинскому. Прибывшим сотрудникам рабочие показали разрешение на проведение работ, подписанное лично мэром столицы Сергеем Собяниным. Подлинность предоставленных документов вызвала сомнения у полицейских, поэтому они отправили запрос в районную администрацию, однако не стали препятствовать монтажу монумента «Железному Феликсу». Через несколько часов на место прибыл представитель Департамента культурного наследия Москвы, который заявил, что никаких согласований не было, а предъявленное разрешение является подделкой. Но к этому моменту памятник уже был установлен, а рабочие скрылись в неизвестном направлении. «По закону мы обязаны в течение 30 дней решить, что будем делать с памятником. Он или вернётся в парк «Музеон», откуда был вывезен по поддельным документам, либо останется на Лубянке», – пояснил советник московского мэра по культуре. Ответственность за акцию взяли на себя активисты коммунистических организаций и «Общества российско-польской дружбы». «Мы, инициативная группа граждан, в канун 105 годовщины основания Чрезвычайной комиссии вернули на законное место памятник Железному Феликсу. Любой, кто посмеет снова посягнуть на него, будет объявлен врагом народа», – говорится в заявлении боевиков.	https://panorama.pub/news/v-kanun-105-letia-ck
535	9-12-2022	Политика	Немецкий суд назначил арестованным рейхсбюргерам штраф в размере 10 тысяч рейхсмарок	Земельный суд Баварии приговорил членов местной ячейки рейхсбюргеров к штрафу в размере 10 тысяч рейхсмарок, сообщает газета Der Stürmer. Помимо этого, двое «граждан рейха» были с позором исключены из партии за попытку организации государственного переворота. Недавно тайная полиция Баварии задержала 15 членов запрещённого движения рейхсбюргеров, причастного к попытке поджога Бундестага и совершения государственного переворота. Изучив личные дела подозреваемых, судьи пришли в недоумение: все они были членами партии как минимум с 2003 года, являлись примерными семьянинами, а некоторые – отличными спортсменами. В порочащих связях никого из них не замечали. Организаторы сорвавшегося мятежа, помимо прочего, были отмечены наградами бундесканцлера. Приняв во внимание все эти обстоятельства, суд решил не применять к обвиняемым высшую меру, а ограничился штрафом и дисциплинарными мерами. «Сумма штрафа серьёзная, 10000 рейхсмарок есть далеко не у каждого немца, – пояснил адвокат Хайнрих Фоссман. – Чтобы выплатить её, некоторым из путчистов придётся отправиться сражаться в одно из восточных генерал-губернаторств или на долгие годы погрязнуть в долгах»	https://panorama.pub/news/nemeckij-sud-naznacil-arestovannym-rejhsburgeram
536	9-12-2022	Общество	Москвич покупал тараканов, чтобы дискредитировать свою управляющую компанию	Столичный пенсионер Валерий В. более пяти лет умышленно дискредитировал свою управляющую компанию по заказу неустановленных лиц. Об этом сообщили в пресс-службе Ломоносовского районного суда. В ходе следствия было установлено, что мужчина через популярные интернет-площадки намеренно закупал тараканов, запускал их в свою квартиру и квартиры соседей, а после этого жаловался на управляющую компанию общественникам, в СМИ и прокуратуру. Вместе с этим он предлагал жильцам дома перейти к другому поставщику коммунальных услуг. Адвокатами управляющей компании было доказано, что тараканы не имеют никакого отношения к деятельности поставщика коммунальных услуг, поэтому организация не будет оплачивать материальную компенсацию жильцам и тем более снижать тарифы. Постановлением суда виновник дискредитации управляющей компании будет принудительно переселён в пансионат для лиц пожилого возраста в Орловской области, а его жилплощадь передана муниципальным властям.	https://panorama.pub/news/moskvic-pokupal-tarakanov-ctoby-diskreditirovat
537	9-12-2022	Общество	Ударившийся в эзотерику пенсионер МВД предложил открыть ОВД по тонкому миру	Пенсионер МВД Валерий Самсонов, закончивший службу в 2002 году в звании полковника, призвал власти России открыть ОВД по тонкому миру, чтобы пресекать совершаемые там преступления. Мужчина с 2000-х годов плотно увлекается эзотерикой и называет себя архангелом-родновером Ярилой Радонежским. Самсонов написал обращение к властям на бересте, а затем сфотографировал его (судя по водяному знаку, телефоном марки Xiaomi) и опубликовал в сети. Наиболее продвинутые преступники, по его словам, уже давно наведываются в тонкий мир – они активно и безнаказанно нарушают там законодательство Российской Федерации, а также используют его в качестве безопасного места для планирования преступлений в физическом мире. Полковник в отставке делает вывод, что необходимо «протянуть в астрал СОРМ», а также основать отдел внутренних дел по тонкому миру и оснастить его всем необходимым оборудованием: биоэнергетическими рамками, сканерами отпечатков ауры и телескопическими дубинками. Это будет способствовать и утверждению российского суверенитета в тонком мире – наша страна должна установить над ним полный милицейский контроль, пока это не сделал кто-нибудь другой, считает Самсонов.	https://panorama.pub/news/udarivsijsa-v-ezoteriku-pensioner-mvd
538	9-12-2022	Политика	Иноагент Соловей: «В Россию прибыл двойник, настоящий Виктор Бут томится в американской тюрьме»	Признанный в России иностранным агентом политолог Валерий Соловей опубликовал на своём YouTube-канале расследование, посвящённое возвращению Виктора Бута на Родину. Проанализировав материалы ведущих мировых СМИ, эксперт пришёл к однозначному выводу – под именем Бута в Москву прибыл кадровый офицер американской разведки. «Конечно же, Вашингтон не мог просто так обменять такого заключённого. Мои соратники в США, а также ряд авторитетных западных изданий, указывают, что в Россию передали не Бута, а шпиона. Это офицер ЦРУ, которому сделали пластическую операцию», – рассказал Соловей. Информацию политолога подтвердил Telegram-канал «Генерал СВР». По данным его источников, настоящий Виктор Бут в начале декабря был переведён в секретную американскую тюрьму на Аляске, а перед его двойником лично главой ЦРУ поставлена конкретная задача – парализовать экспорт российского оружия.	https://panorama.pub/news/inoagent-solovej-v-rossiu-pribyl
539	8-12-2022	Общество	«Оставьте слова писателям»: Apple готовит революционный мессенджер, в котором будут доступны только эмодзи	Владельцы телефонов и планшетных ПК марки Apple вскоре смогут воспользоваться новейшим мессенджером Emotion, который позволяет отправлять только эмодзи. Более того, программа попробует предугадать, что хочет написать пользователь, а подтвердить её догадки можно будет жестами. Apple Emotion сейчас находится в заключительной стадии бета-тестирования. Сама идея создания нового мессенджера возникла после того, как пользователи заявили в опросах, что считают набор текста, подбор и составление слов – самыми утомительными действиями при использовании смартфонов. «Оставьте слова писателям и вооружитесь по-настоящему удобным способом общения», – гласит официальный слоган приложения. Все переписки в Apple Emotion, так же, как и переписки в других мессенджерах Apple, будут отправляться в облако и анализироваться искусственным интеллектом. В результате после 2-3 месяцев использования ИИ будет сам набирать за пользователя сообщения, а чтобы подтвердить их отправку, достаточно будет кивнуть. Инсайдеры утверждают, что сами разработчики, в отличие от маркетологов, находятся не в восторге от программы. У одного из них ушло полтора часа на то, чтобы с помощью одних только эмодзи объяснить коллеге, что необходимо сбросить кэш маршрутизатора интерфейса, а затем перезапустить его в отладочном режиме.	https://panorama.pub/news/ostavte-slova-pisatelam-apple-gotovit
540	8-12-2022	Политика	При обысках у «граждан Рейха» немецкая полиция обнаружила договор о ненападении, заключённый с признанными экстремистами «гражданами СССР»	В ходе масштабных обысков в домах участников националистической организации «граждане Рейха» в Германии был найден договор, заключённый с признанной в России экстремистской организацией «граждане СССР», следует из официального сообщения МВД ФРГ. По данным немецких правоохранителей, «граждане Рейха» и «граждане СССР» поддерживали контакты как минимум с 2019 года. В частности, 1 сентября между двумя организациями был заключен так называемый «договор о ненападении» (Nichtangriffspakt), по которому оба движения обязались не причинять вреда друг другу. «Договор сам по себе не представляет сколько-нибудь существенной ценности, но в нем мы обнаружили отсылки к некоему дополнительному документу, который теоретически должен уточнять обязательства сторон и разграничивать сферы их интересов. Документ нам обнаружить не удалось», – сказала в интервью ИА «Панорама» федеральный министр внутренних дел Нэнси Фезер. По словам чиновницы, указанный документ засекречен, но он в любом случае не имеет юридической силы в соответствии с законодательством ФРГ. Предположительно его приняли на совместном мероприятии в Бресте, на котором представители «СССР» и «Рейха» обсуждали вопросы земельной реституции, а также внутреннюю и внешнюю политику Польши. «Граждане Рейха» – немецкая националистическая организация, не признающая юрисдикцию ФРГ и считающая, что страна оккупирована государствами антигитлеровской коалиции. Немецкие правоохранители подозревают движение в попытке госпереворота. «Граждане СССР» – российская экстремистская организация, не признающая юрисдикцию РФ и законность распада СССР. До планирования госпереворота её участники не дошли, поскольку погрязли во внутренних дрязгах, интригах и взаимных разоблачениях.	https://panorama.pub/news/pri-obyskah-grazdan-rejha-v
541	8-12-2022	Политика	Иран примут в состав Союзного государства России и Белоруссии	В Москве министры иностранных дел России, Ирана и Белоруссии подписали меморандум о намерении Тегерана присоединиться к Союзному государству. До конца декабря будет создана рабочая группа, которая разработает дорожную карту по интеграции Исламской республики в единое пространство. По данным газеты «Ведомости», на первом этапе планируется создать единое экономическое пространство между странами – общий рынок труда, товаров и услуг. На втором этапе, который должен начаться в 2024 году, будет проведена реформа органов управления Союзным государством, а представители Ирана войдут в состав Высшего государственного совета. «Сегодня великий день, мы сделали первый шаг к полноценному объединению, – объявил глава МИД Ирана Хосейн Амир Абдоллахян. – Надеюсь, что уже через 5 месяцев мы подпишем итоговый документ» На третьем этапе предполагается унификация российского, белорусского и иранского законодательства, а также утверждение единой символики.	https://panorama.pub/news/iran-primut-v-sostav-souznogo
